id_tran,mes,prima,cliente,productos,red
60051,5,276.37,J73727453GG,201H,sucursal7
60052,12,268.76,J60751101GA,201H,sucursal7
60053,11,182.16,T59742963FQ,201H,sucursal7
60054,10,285.42,F77107089XQ,201H,sucursal7
60055,3,236.16,R74134675FI,201H,sucursal7
60056,2,191.29,N86492630CB,201H,sucursal7
60057,2,216.99,Z77658033RU,201H,sucursal7
60058,8,135.41,T59428225RL,201H,sucursal7
60059,3,191.43,M69317972GQ,201H,sucursal7
60060,1,195.34,I68068006NQ,201H,sucursal7
60061,9,286.91,K68860200YQ,201H,sucursal7
60062,4,189.33,W77641594DO,201H,sucursal7
60063,10,178.68,G57628310WS,201H,sucursal7
60064,3,192.77,C57352347FO,201H,sucursal7
60065,12,273.94,F65797617VH,201H,sucursal7
60066,2,189.15,C66943824PD,201H,sucursal7
60067,1,367.27,J59234411HG,201H,sucursal7
60068,9,196.79,S52999645CS,201H,sucursal7
60069,2,191.29,S55385028RX,201H,sucursal7
60070,3,196,E78710311OJ,201H,sucursal7
60071,8,219.87,C67210881UV,201H,sucursal7
60072,3,226.18,Q77879874UR,201H,sucursal7
60073,10,277.57,L61197855DM,201H,sucursal7
60074,6,385.62,Y86156270FL,201H,sucursal7
60075,12,347.08,E77883480LL,201H,sucursal7
60076,2,200.49,G65822529XH,201H,sucursal7
60077,9,228.77,T62223766VY,201H,sucursal7
60078,5,297.66,W81681371TT,201H,sucursal7
60079,2,205.34,C60580810LA,201H,sucursal7
60080,12,199.67,T73238731OT,201H,sucursal7
60081,5,188.07,Q81819407RN,201H,sucursal7
60082,3,162.84,S88036196PS,201H,sucursal7
60083,10,226.11,M88712386DD,201H,sucursal7
60084,2,182.66,S51813097DP,201H,sucursal7
60085,9,191.74,Z70318388CQ,201H,sucursal7
60086,10,189.35,A56948848XG,201H,sucursal7
60087,1,167.07,O82126579BH,201H,sucursal7
60088,1,199.98,Q82505082DU,201H,sucursal7
60089,12,204.19,O69706667KP,201H,sucursal7
60090,6,242.33,E67120205XZ,201H,sucursal7
60091,12,177.19,E79008719ML,201H,sucursal7
60092,9,187.13,O61724498FR,201H,sucursal7
60093,2,177.37,H59068786YZ,201H,sucursal7
60094,9,209.12,Y60111554HZ,201H,sucursal7
60095,4,201.85,O54723415WU,201H,sucursal7
60096,11,249.61,N58487868AR,201H,sucursal7
60097,3,208.26,J65230071UP,201H,sucursal7
60098,2,214.69,I85813701QZ,201H,sucursal7
60099,10,193.14,A60199000EG,201H,sucursal7
60100,10,226.98,E61608560DK,201H,sucursal7
60101,12,302.2,P85365586YB,201H,sucursal7
60102,10,205.75,H72650859EM,201H,sucursal7
60103,12,199.18,W65067716IL,201H,sucursal7
60104,10,193.35,G56059328DC,201H,sucursal7
60105,2,219.2,H60210651QL,201H,sucursal7
60106,9,198.73,Q83048209HD,201H,sucursal7
60107,3,189.33,T79239558GI,201H,sucursal7
60108,2,352.37,X82019612BY,201H,sucursal7
60109,3,293.82,Y83086850PX,201H,sucursal7
60110,3,242.76,K68360048CL,201H,sucursal7
60111,2,194.91,K69131922XB,201H,sucursal7
60112,10,216.26,M81520843SF,201H,sucursal7
60113,12,213.26,G84036463IL,201H,sucursal7
60114,4,233.04,C72148321ZT,201H,sucursal7
60115,12,189.48,F68639066WM,201H,sucursal7
60116,2,204.51,L56581232MO,201H,sucursal7
60117,9,186.74,X81742210HI,201H,sucursal7
60118,1,253.28,N70024217BJ,201H,sucursal7
60119,2,178.11,Y55446131KD,201H,sucursal7
60120,6,211.83,K61990103XG,201H,sucursal7
60121,2,268.76,O75283804KA,201H,sucursal7
60122,2,166.03,H75871835OF,201H,sucursal7
60123,9,175.21,G65441897YS,201H,sucursal7
60124,9,216.51,B84821386SV,201H,sucursal7
60125,9,250.88,Q61193724IA,201H,sucursal7
60126,3,200.57,S88779994RH,201H,sucursal7
60127,12,178.54,G65111079AV,201H,sucursal7
60128,11,223.5,P64448571FM,201H,sucursal7
60129,12,148.62,A66732360KK,201H,sucursal7
60130,2,190.52,X59659670NJ,201H,sucursal7
60131,11,178.12,N60833435OC,201H,sucursal7
60132,2,216.21,F60540025NO,201H,sucursal7
60133,12,240.51,Q67369112DZ,201H,sucursal7
60134,3,172.6,M56583092DC,201H,sucursal7
60135,3,218.8,R52729696GG,201H,sucursal7
60136,12,197.12,M67602103BL,201H,sucursal7
60137,9,182.48,J58551896AD,201H,sucursal7
60138,7,237.69,V84850280BZ,201H,sucursal7
60139,1,171.65,U85543974IJ,201H,sucursal7
60140,3,207.3,F80892592VH,201H,sucursal7
60141,2,294.33,X71417610HS,201H,sucursal7
60142,1,160.98,I56280339UU,201H,sucursal7
60143,5,183.6,O76036364PZ,201H,sucursal7
60144,12,183.62,B75927143SF,201H,sucursal7
60145,8,194.66,C71285741ZZ,201H,sucursal7
60146,2,170.25,U83466589YV,201H,sucursal7
60147,4,265.57,Y84174446ED,201H,sucursal7
60148,10,162.06,K88925121CN,201H,sucursal7
60149,5,365.12,M85428027DP,201H,sucursal7
60150,3,189.05,X50912035SI,201H,sucursal7
60151,5,303.27,T61537647IJ,201H,sucursal7
60152,2,176.25,H51528092PI,201H,sucursal7
60153,7,212.53,P86788972KD,201H,sucursal7
60154,9,314.26,R59109971IQ,201H,sucursal7
60155,2,171.62,A58429913JH,201H,sucursal7
60156,3,405.08,G69715288NM,201H,sucursal7
60157,4,215.22,V82170461ZU,201H,sucursal7
60158,9,186.05,F67592886UV,201H,sucursal7
60159,1,181.34,Q65322026CL,201H,sucursal7
60160,5,216.63,Y67570985RI,201H,sucursal7
60161,5,301.85,R58482934EC,201H,sucursal7
60162,12,212.15,X67469605PU,201H,sucursal7
60163,12,164.87,T82661633PM,201H,sucursal7
60164,10,184.74,J82064456UR,201H,sucursal7
60165,1,217.62,Y74521786UH,201H,sucursal7
60166,10,240.67,U76871571VS,201H,sucursal7
60167,1,191.13,C62068376WV,201H,sucursal7
60168,4,257.6,L51926233RZ,201H,sucursal7
60169,1,211.66,T80167547EG,201H,sucursal7
60170,11,307.39,N72507076RC,201H,sucursal7
60171,2,170.86,O81216908DV,201H,sucursal7
60172,2,213.61,Y68696555FQ,201H,sucursal7
60173,2,146.03,K65231319RK,201H,sucursal7
60174,5,196.09,Y68942710HC,201H,sucursal7
60175,3,203.99,U86154223WU,201H,sucursal7
60176,9,335.99,I80597646CB,201H,sucursal7
60177,1,173.59,N67192827IE,201H,sucursal7
60178,6,178.15,U61544788MM,201H,sucursal7
60179,8,163.68,L59050501MA,201H,sucursal7
60180,11,171.44,L80529794TN,201H,sucursal7
60181,6,190.84,G55305515QZ,201H,sucursal7
60182,6,296.13,Y84971924BL,201H,sucursal7
60183,5,178.67,P56453097AS,201H,sucursal7
60184,10,195.38,F88528747BC,201H,sucursal7
60185,4,292.54,S79661336EK,201H,sucursal7
60186,2,216.09,G86903696PG,201H,sucursal7
60187,10,205.92,V67604408HQ,201H,sucursal7
60188,2,215,K68967007QH,201H,sucursal7
60189,4,184.62,C72495044GD,201H,sucursal7
60190,5,184.31,R83013960LR,201H,sucursal7
60191,1,185.85,Y78690345QW,201H,sucursal7
60192,8,186.4,Q66051105ZY,201H,sucursal7
60193,2,300.53,N56379364LL,201H,sucursal7
60194,1,202.47,F74453916RN,201H,sucursal7
60195,11,171.17,M88975586QX,201H,sucursal7
60196,7,189.34,H87950766TR,201H,sucursal7
60197,9,264.93,S61770462SW,201H,sucursal7
60198,12,191.16,N50694826VP,201H,sucursal7
60199,8,209.26,Q68446879OX,201H,sucursal7
60200,8,296.72,R86642908UC,201H,sucursal7
60201,12,214.95,H70146092FG,201H,sucursal7
60202,3,230.96,X66933630ZH,201H,sucursal7
60203,9,275.49,C52179142EV,201H,sucursal7
60204,12,192.68,W81504128KE,201H,sucursal7
60205,10,180.01,Y53688035MW,201H,sucursal7
60206,9,153.2,Q70454535XM,201H,sucursal7
60207,3,212.12,G52665278UM,201H,sucursal7
60208,9,185.82,S70789270XZ,201H,sucursal7
60209,2,284.69,H60468760QY,201H,sucursal7
60210,11,181.35,B54409906TA,201H,sucursal7
60211,2,162.07,H54153479GW,201H,sucursal7
60212,6,164.87,J59956626XG,201H,sucursal7
60213,5,196.92,X52279478XI,201H,sucursal7
60214,2,175.9,W64724736FU,201H,sucursal7
60215,4,204.36,F70952177JQ,201H,sucursal7
60216,7,207.78,C75956083OC,201H,sucursal7
60217,5,355.91,W63994857QE,201H,sucursal7
60218,11,170.84,M71447111BZ,201H,sucursal7
60219,10,287.44,W66526036UU,201H,sucursal7
60220,3,212.31,R63999806UN,201H,sucursal7
60221,2,192.81,H53108822DH,201H,sucursal7
60222,6,190.06,B77768934GC,201H,sucursal7
60223,12,162.11,K58934966FO,201H,sucursal7
60224,4,170.83,O72892679ZV,201H,sucursal7
60225,7,197.51,G60630942XK,201H,sucursal7
60226,12,190.26,A81294469CX,201H,sucursal7
60227,9,244.18,R52507547VQ,201H,sucursal7
60228,1,215.5,V57094583RL,201H,sucursal7
60229,6,316.45,W83418556BS,201H,sucursal7
60230,11,169.96,N58240044AV,201H,sucursal7
60231,9,261.05,V87405820QH,201H,sucursal7
60232,12,188.01,R65699741IA,201H,sucursal7
60233,2,195.78,V88519919QF,201H,sucursal7
60234,1,278.75,G80494338GH,201H,sucursal7
60235,10,229.79,N51002785JC,201H,sucursal7
60236,9,287.19,T55224889PF,201H,sucursal7
60237,10,269.72,D57907986FK,201H,sucursal7
60238,2,162.57,H68348281WZ,201H,sucursal7
60239,2,184.42,L53576705WS,201H,sucursal7
60240,2,207.48,T60892988QZ,201H,sucursal7
60241,2,229.85,W73334228EY,201H,sucursal7
60242,3,173.71,J69163209TM,201H,sucursal7
60243,2,232.4,W73290494PG,201H,sucursal7
60244,2,814.5,R87580963SC,201H,sucursal7
60245,1,219.36,B86310481PO,201H,sucursal7
60246,12,178.61,I52171192TJ,201H,sucursal7
60247,4,264.61,S63499613OB,201H,sucursal7
60248,11,206.26,R57821681RZ,201H,sucursal7
60249,2,175.9,M88098854TZ,201H,sucursal7
60250,6,266.05,O72021973EM,201H,sucursal7
60251,2,168.51,K73981679OD,201H,sucursal7
60252,8,201.12,V62992022HP,201H,sucursal7
60253,3,269.46,M73494787LO,201H,sucursal7
60254,3,184.08,L51444405GH,201H,sucursal7
60255,2,162.77,A88857430VT,201H,sucursal7
60256,4,172.63,L80712211DW,201H,sucursal7
60257,10,174.79,C53095776VC,201H,sucursal7
60258,12,186.77,R87857936MR,201H,sucursal7
60259,2,206.19,E86165243FP,201H,sucursal7
60260,10,194.48,S60305517AW,201H,sucursal7
60261,11,224.12,Q78436535EU,201H,sucursal7
60262,12,163.72,K84162114PH,201H,sucursal7
60263,2,257.82,N69417169NE,201H,sucursal7
60264,12,191.88,B68063288GP,201H,sucursal7
60265,5,309.3,C78044623CF,201H,sucursal7
60266,12,310.21,M60723732BS,201H,sucursal7
60267,11,268.78,L72385343PL,201H,sucursal7
60268,8,229.13,E59125882DA,201H,sucursal7
60269,12,209.34,Y88046048NC,201H,sucursal7
60270,2,143.94,U74386640LZ,201H,sucursal7
60271,5,280.52,H88828903JB,201H,sucursal7
60272,6,343.51,X57305813EQ,201H,sucursal7
60273,12,184.82,N77792883YZ,201H,sucursal7
60274,9,191.44,E52102625MA,201H,sucursal7
60275,11,189.51,B65732041YG,201H,sucursal7
60276,10,172.87,D60623732AE,201H,sucursal7
60277,6,293.11,B70770601HB,201H,sucursal7
60278,9,197.23,X78083353JO,201H,sucursal7
60279,3,238.37,S60900441YL,201H,sucursal7
60280,10,322.66,X81059481AP,201H,sucursal7
60281,6,291.65,M67669456JO,201H,sucursal7
60282,10,237.55,X70120695PN,201H,sucursal7
60283,1,248.7,N51001817WP,201H,sucursal7
60284,7,175.17,Y83625879VQ,201H,sucursal7
60285,12,220.12,M63288969ZR,201H,sucursal7
60286,12,167.1,R62833438DI,201H,sucursal7
60287,1,183.17,Z86854620DN,201H,sucursal7
60288,3,212.97,V65446111HC,201H,sucursal7
60289,6,179.38,D88240823PL,201H,sucursal7
60290,2,271.51,E61493576WG,201H,sucursal7
60291,1,252.31,T70328693DU,201H,sucursal7
60292,10,308.03,V58520773SQ,201H,sucursal7
60293,6,196.11,Y87254225DB,201H,sucursal7
60294,5,236.49,Q51643798EB,201H,sucursal7
60295,1,267.9,T71641650RY,201H,sucursal7
60296,2,260.45,S63745203QZ,201H,sucursal7
60297,9,190.95,E75102470JA,201H,sucursal7
60298,1,405.86,P57188901ZO,201H,sucursal7
60299,7,240.9,B84327663FB,201H,sucursal7
60300,2,189.02,O70143792MW,201H,sucursal7
60301,1,186.05,V67984831SR,201H,sucursal7
60302,5,189.61,E64594166XL,201H,sucursal7
60303,10,179.16,D80996943SK,201H,sucursal7
60304,7,186.19,O88308422CW,201H,sucursal7
60305,5,337.46,R86343750DP,201H,sucursal7
60306,9,250.31,Y87499682GG,201H,sucursal7
60307,12,220.78,I55066050AM,201H,sucursal7
60308,5,193.04,V59654614JC,201H,sucursal7
60309,7,164.63,S56491301ZK,201H,sucursal7
60310,2,201.85,N79011719OJ,201H,sucursal7
60311,3,220.42,R81624708KQ,201H,sucursal7
60312,2,221.36,Q61034942NK,201H,sucursal7
60313,1,201,C82966708RM,201H,sucursal7
60314,8,155.85,J51843232CL,201H,sucursal7
60315,11,171.81,P77995855XH,201H,sucursal7
60316,11,142.86,L75735257XE,201H,sucursal7
60317,2,444.44,I63226497GL,201H,sucursal7
60318,6,219.79,G86284329FG,201H,sucursal7
60319,8,194.11,A50044300DK,201H,sucursal7
60320,12,260.91,K82426080ZT,201H,sucursal7
60321,4,185.43,X81018262HP,201H,sucursal7
60322,3,199.73,H73368812UQ,201H,sucursal7
60323,2,203.36,H64020826AY,201H,sucursal7
60324,5,181.65,H87366806MC,201H,sucursal7
60325,9,374.74,Y55679507RG,201H,sucursal7
60326,11,166.69,V73234266AO,201H,sucursal7
60327,11,157.58,G50251995FG,201H,sucursal7
60328,3,178.78,J51500391AQ,201H,sucursal7
60329,12,195.82,A88564078XX,201H,sucursal7
60330,7,251.28,T62839932RI,201H,sucursal7
60331,3,209.63,B73484817ZQ,201H,sucursal7
60332,3,178.41,S77577989WW,201H,sucursal7
60333,2,218.99,K60582033ZF,201H,sucursal7
60334,8,173.13,X80162608IA,201H,sucursal7
60335,3,181.15,U83445673VO,201H,sucursal7
60336,8,232.19,F59037521YE,201H,sucursal7
60337,11,186.88,V55044712GW,201H,sucursal7
60338,10,211.39,T88236017UY,201H,sucursal7
60339,12,199.3,Q62998017HN,201H,sucursal7
60340,11,201.52,E54199993CH,201H,sucursal7
60341,4,300.74,K66585963YV,201H,sucursal7
60342,11,191.05,J79491841JC,201H,sucursal7
60343,12,155.73,G58349351KA,201H,sucursal7
60344,5,180.93,M72584288VN,201H,sucursal7
60345,4,228.31,X74515081PO,201H,sucursal7
60346,9,209.24,E74564997SU,201H,sucursal7
60347,9,363.91,N53445724UN,201H,sucursal7
60348,2,183.66,S75085294UA,201H,sucursal7
60349,8,202.08,X76191808PB,201H,sucursal7
60350,10,160.73,W70812970LQ,201H,sucursal7
60351,7,159.56,J82281226KG,201H,sucursal7
60352,12,240.82,P77737027ZH,201H,sucursal7
60353,10,226.13,T69239260JD,201H,sucursal7
60354,4,188.72,V74329736VM,201H,sucursal7
60355,6,186.23,F82032345XL,201H,sucursal7
60356,12,162.54,K64905609DY,201H,sucursal7
60357,2,183.89,Q78338999KO,201H,sucursal7
60358,1,181.29,S76700983YF,201H,sucursal7
60359,12,205.94,W85294796VM,201H,sucursal7
60360,1,194.84,E52722940ZL,201H,sucursal7
60361,1,194.02,C77362502PF,201H,sucursal7
60362,8,189.35,S75716365FM,201H,sucursal7
60363,12,179.15,P73756530IT,201H,sucursal7
60364,2,209.73,Z85917859PO,201H,sucursal7
60365,10,187.38,Y78859411GU,201H,sucursal7
60366,3,290.05,C59750179QP,201H,sucursal7
60367,9,158.89,H81858234JN,201H,sucursal7
60368,7,202.56,K77779495UD,201H,sucursal7
60369,12,183.8,L79590124DC,201H,sucursal7
60370,8,208.67,O88299383ZN,201H,sucursal7
60371,5,193.53,J56865321PG,201H,sucursal7
60372,10,186.87,N50924569EI,201H,sucursal7
60373,8,389.55,I72549326LB,201H,sucursal7
60374,3,182.14,U64232863LT,201H,sucursal7
60375,5,189.64,G52794879CU,201H,sucursal7
60376,1,310.9,S69386317ZI,201H,sucursal7
60377,7,212.87,C63338214RE,201H,sucursal7
60378,2,158.32,E86822194RS,201H,sucursal7
60379,7,178.1,V64860869MJ,201H,sucursal7
60380,2,195.15,H53784607AO,201H,sucursal7
60381,9,221.75,Q83517532UQ,201H,sucursal7
60382,2,194.8,M50497101JF,201H,sucursal7
60383,11,172.87,X66493189JY,201H,sucursal7
60384,4,194.48,P52033566WB,201H,sucursal7
60385,5,186.79,B83211048XS,201H,sucursal7
60386,5,173.99,T63361262YS,201H,sucursal7
60387,8,170.43,B76126780ER,201H,sucursal7
60388,1,295.86,P64421567JD,201H,sucursal7
60389,1,186.23,X87007710TO,201H,sucursal7
60390,3,372.5,D81776647WR,201H,sucursal7
60391,9,203,Z64793013LC,201H,sucursal7
60392,2,220.54,C59771219FG,201H,sucursal7
60393,11,248.57,P59453876JW,201H,sucursal7
60394,2,181.15,X70436951HQ,201H,sucursal7
60395,12,198.1,C70485768DF,201H,sucursal7
60396,2,185.75,Y81626934WC,201H,sucursal7
60397,7,170.32,Q88595651LL,201H,sucursal7
60398,2,183.73,F70074854NR,201H,sucursal7
60399,9,204.88,F51064406ES,201H,sucursal7
60400,12,188.41,K83198410NX,201H,sucursal7
60401,1,411.07,S50117274NS,201H,sucursal7
60402,9,214.33,U86369019SK,201H,sucursal7
60403,2,254.9,P70032666UV,201H,sucursal7
60404,1,214.09,A73478824ZC,201H,sucursal7
60405,2,165.87,S54276123QM,201H,sucursal7
60406,4,165.14,X74742770OF,201H,sucursal7
60407,2,264.37,M78444974QI,201H,sucursal7
60408,12,181.35,X64689258XM,201H,sucursal7
60409,12,200.79,J62405985PR,201H,sucursal7
60410,2,261.53,Q79325291KA,201H,sucursal7
60411,1,253.06,W66770622YA,201H,sucursal7
60412,12,182.5,W51847354SL,201H,sucursal7
60413,3,174.56,A65095738JO,201H,sucursal7
60414,4,205.44,H72832257NJ,201H,sucursal7
60415,4,178.61,C76644248GT,201H,sucursal7
60416,9,219.54,F76865315RC,201H,sucursal7
60417,5,292.93,R81335696XS,201H,sucursal7
60418,10,182.28,B64542019KE,201H,sucursal7
60419,11,189.18,H68592638DY,201H,sucursal7
60420,2,161.66,P79923949VD,201H,sucursal7
60421,3,166.69,I71648237WD,201H,sucursal7
60422,3,221.46,C79339337EY,201H,sucursal7
60423,2,176.67,V55799428EO,201H,sucursal7
60424,2,189.29,M78295273CS,201H,sucursal7
60425,3,188.31,T73320342NX,201H,sucursal7
60426,6,199.46,D82219569GE,201H,sucursal7
60427,12,179.01,G88295979EL,201H,sucursal7
60428,9,165.74,N87612482VO,201H,sucursal7
60429,5,178.66,Y62004586TI,201H,sucursal7
60430,4,228.09,V61411732AY,201H,sucursal7
60431,1,185.61,L80500206YK,201H,sucursal7
60432,3,234.84,K52571385BA,201H,sucursal7
60433,12,212.34,X78722931XZ,201H,sucursal7
60434,2,179.32,Y88863606DP,201H,sucursal7
60435,6,134.23,B73301533HF,201H,sucursal7
60436,2,212.83,C74731322FW,201H,sucursal7
60437,9,267.98,N64240792JO,201H,sucursal7
60438,1,176.4,Y71376079OU,201H,sucursal7
60439,4,193.18,K76675125HM,201H,sucursal7
60440,9,205.24,Q70821411JE,201H,sucursal7
60441,5,183.15,Z86487531RI,201H,sucursal7
60442,12,258.35,C70285374OP,201H,sucursal7
60443,7,178.67,A65294871RF,201H,sucursal7
60444,11,169.22,Y77635000ET,201H,sucursal7
60445,10,253.4,X63387841MX,201H,sucursal7
60446,12,173.96,N87264813FT,201H,sucursal7
60447,9,175.77,S73193477QJ,201H,sucursal7
60448,9,176.39,Z81940457TE,201H,sucursal7
60449,12,195.94,C67186737UZ,201H,sucursal7
60450,5,258.73,V51870387VR,201H,sucursal7
60451,8,266.62,S81059072DN,201H,sucursal7
60452,9,207.01,K80064980TR,201H,sucursal7
60453,6,242.5,S59250577EG,201H,sucursal7
60454,6,193.55,M57582539MK,201H,sucursal7
60455,11,206.24,L71481449SD,201H,sucursal7
60456,3,414.3,J88717964EU,201H,sucursal7
60457,11,179.35,N67512183KU,201H,sucursal7
60458,11,256.34,S73438966DD,201H,sucursal7
60459,5,208.98,Y65387497LD,201H,sucursal7
60460,10,203.69,Z74402378UX,201H,sucursal7
60461,1,218.55,P71016671XH,201H,sucursal7
60462,12,272.68,S74526926MM,201H,sucursal7
60463,7,257.41,B84862871NT,201H,sucursal7
60464,1,174.07,T84292147FK,201H,sucursal7
60465,4,187.04,X78698876XW,201H,sucursal7
60466,10,211.46,A67164834FR,201H,sucursal7
60467,11,309.82,I63885205XG,201H,sucursal7
60468,10,255.37,E75819587AE,201H,sucursal7
60469,12,171.77,W53224472KU,201H,sucursal7
60470,8,145.94,Z85990886MX,201H,sucursal7
60471,5,192.03,O73542409CY,201H,sucursal7
60472,8,287.64,U85857787TJ,201H,sucursal7
60473,10,159.51,Y61196229PX,201H,sucursal7
60474,11,178.76,I61090014NS,201H,sucursal7
60475,1,173.64,D63084007FM,201H,sucursal7
60476,2,177.94,V54887945BI,201H,sucursal7
60477,1,201.86,G50940060EO,201H,sucursal7
60478,6,185.33,R62441401JY,201H,sucursal7
60479,3,181.15,H60529436JN,201H,sucursal7
60480,5,202.41,T86576117ZQ,201H,sucursal7
60481,1,205.99,E54033530JY,201H,sucursal7
60482,2,264.3,Y85255697QY,201H,sucursal7
60483,12,264.29,H69641012OW,201H,sucursal7
60484,5,185.01,A52174244XV,201H,sucursal7
60485,4,273.2,B86149840QI,201H,sucursal7
60486,3,216.68,H72594963KG,201H,sucursal7
60487,12,185.25,P55389135QE,201H,sucursal7
60488,11,181.35,P59011047MI,201H,sucursal7
60489,6,169.01,I83147617RE,201H,sucursal7
60490,3,178.3,E55746986YT,201H,sucursal7
60491,1,247.33,G70402024SZ,201H,sucursal7
60492,11,217.76,E56842525PS,201H,sucursal7
60493,6,206.85,D58166300QM,201H,sucursal7
60494,4,289.98,A86858334CX,201H,sucursal7
60495,2,274.29,N59436005YO,201H,sucursal7
60496,4,162.38,G62586781SG,201H,sucursal7
60497,4,206.26,T88628768XA,201H,sucursal7
60498,1,370.36,R70899722UR,201H,sucursal7
60499,8,485.36,W52053821JM,201H,sucursal7
60500,10,200.07,J64695038LD,201H,sucursal7
60501,3,244.45,S53452366PT,201H,sucursal7
60502,12,222.29,V83592768ZI,201H,sucursal7
60503,9,176.37,B79030671FL,201H,sucursal7
60504,9,221.45,S69349918SY,201H,sucursal7
60505,1,201.87,X79190929UY,201H,sucursal7
60506,4,129.59,F64953051NB,201H,sucursal7
60507,7,201.79,G70267039MF,201H,sucursal7
60508,2,722.09,E51890555ZB,201H,sucursal7
60509,2,238.5,J73281656OW,201H,sucursal7
60510,3,288.6,M60168361KB,201H,sucursal7
60511,5,360.99,I88641825NX,201H,sucursal7
60512,5,171.89,X55889239UW,201H,sucursal7
60513,6,327.25,W62501417KP,201H,sucursal7
60514,10,201.03,U83544521HW,201H,sucursal7
60515,1,392.24,A81925379VO,201H,sucursal7
60516,3,170.62,Q59037363XM,201H,sucursal7
60517,10,183.76,H87741645EM,201H,sucursal7
60518,11,213.09,E74289743NX,201H,sucursal7
60519,3,180.4,N66627199GY,201H,sucursal7
60520,4,225.12,P52572817LF,201H,sucursal7
60521,2,186.41,F70534174SS,201H,sucursal7
60522,10,245.01,C78291298BU,201H,sucursal7
60523,3,223.6,G88107324NW,201H,sucursal7
60524,3,205.41,X60280774DO,201H,sucursal7
60525,12,187.03,C75038589MB,201H,sucursal7
60526,4,181.31,H69647133EO,201H,sucursal7
60527,5,321.53,J65758073CU,201H,sucursal7
60528,5,186.61,B50620899GV,201H,sucursal7
60529,10,262.57,U83262626BD,201H,sucursal7
60530,6,281.03,R67502575IC,201H,sucursal7
60531,3,327.81,K63288423LT,201H,sucursal7
60532,12,169.04,P54961864WC,201H,sucursal7
60533,9,199.62,U76922672RM,201H,sucursal7
60534,5,179.77,N82126980YE,201H,sucursal7
60535,9,171.45,O82539694YQ,201H,sucursal7
60536,4,186.41,V62845556VS,201H,sucursal7
60537,2,233.65,V56055677AM,201H,sucursal7
60538,10,192.77,E77207058MV,201H,sucursal7
60539,1,164.64,S82348968KV,201H,sucursal7
60540,8,183.83,Q58343032YZ,201H,sucursal7
60541,3,162.24,U71659018TO,201H,sucursal7
60542,12,214.63,I79550432AE,201H,sucursal7
60543,4,181.9,P64399220DM,201H,sucursal7
60544,11,217.7,L68483596OR,201H,sucursal7
60545,9,286.92,Z77764377MQ,201H,sucursal7
60546,1,196.62,Y61765300LI,201H,sucursal7
60547,7,197.52,U65105425XX,201H,sucursal7
60548,3,201.57,N72729816QL,201H,sucursal7
60549,7,188.22,Z54756421VO,201H,sucursal7
60550,10,202.76,D65005277MI,201H,sucursal7
60551,10,204.94,X79813356IU,201H,sucursal7
60552,2,244.73,Y64886230AK,201H,sucursal7
60553,9,158.28,S83311629EK,201H,sucursal7
60554,6,322.71,Z76544259WU,201H,sucursal7
60555,9,256.35,B56105628FV,201H,sucursal7
60556,7,262.87,D51009069JG,201H,sucursal7
60557,12,174.34,P62490576JS,201H,sucursal7
60558,1,222.42,K55091787UZ,201H,sucursal7
60559,9,189.37,H54303550MJ,201H,sucursal7
60560,8,214.95,F62535328LE,201H,sucursal7
60561,6,231.11,L72843326PA,201H,sucursal7
60562,5,174.46,W67671923PF,201H,sucursal7
60563,2,222.69,L85102681MS,201H,sucursal7
60564,9,273.81,R87036595FI,201H,sucursal7
60565,1,209.94,A68697052IS,201H,sucursal7
